GID,ID,NAME,TYPE,TOLLINTERV,LAT,LNG,PILENUMBER,STATUS,STARTTIME,ENDTIME,ETCGANTRYH,RSUMANUID,RSUMODEL,RUSID,VPLRUID,VPLRMODEL,VPLRID,HDVUID,HDVMODEL,HDVID,OPERATION,LINKID,CLASS,ZOOM,ZOOMNUMBER,省份编码,门架种类,使用状态,承载门架编,收费广场编,省份名称,门架类型,省界入出口标识
,G001215001000220020,白音乌苏-蒙吉界2,0,,46.0012,122.309,K902+635,0,,,,,,,,,,,,,0,500101052,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界出口
,S003014007001420010,西口省界站-右卫收费站1,0,,40.1865,112.33,K96+900,0,,,,,,,,,,,,,0,14829348,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界入口
,S003014007001310010,右卫站至西口站1,0,,40.1861,112.331,K96+950,0,,,,,,,,,,,,,0,71852341,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界出口
,G002214060001620010,临吉终点至壶口景区站1,0,,36.0532,110.494,K1062+300,0,,,,,,,,,,,,,0,53645753,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界入口
,G002214060001510010,壶口景区站至临吉终点1,0,,36.0539,110.495,K1062+270,0,,,,,,,,,,,,,0,85121619,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界出口
,G121222001000120010,大湾收费站至山城互通门架1,0,,42.3019,125.274,K160+150,0,,,,,,,,,,,,,0,70039958,,0,0,22,实体门架,在用,,,吉林省,省界收费门架,省界入口
,S009541001005110010,济阳豫晋省界_庙前互通阳济第一排,0,,35.095,112.367,K15+430,0,,,,,,,,,,,,,0,,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界入口
,S009541001005120010,庙前互通阳济_济阳豫晋省界第一排,0,,35.0939,112.369,K15+600,0,,,,,,,,,,,,,0,,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界出口
,G005514004000220010,新荣站至得胜口1,0,,40.3305,113.178,K431+830,0,,,,,,,,,,,,,0,7582038,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界出口
,G005514004000110010,得胜口至新荣站1,0,,40.3308,113.177,K431+800,0,,,,,,,,,,,,,0,7581951,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界入口
,G002013002000820010,冀晋省界-秀林收费站1,0,,37.9844,114.077,K668+350,0,,,,,,,,,,,,,0,109991838,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G002013002000820020,冀晋省界-秀林收费站2,0,,37.9862,114.072,K668+850,0,,,,,,,,,,,,,0,109991838,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G002013002000710020,秀林收费站-冀晋省界2,0,,37.9841,114.077,K668+320,0,,,,,,,,,,,,,0,109991836,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G002013002000710010,秀林收费站-冀晋省界1,0,,37.9815,114.082,K667+820,0,,,,,,,,,,,,,0,109991836,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G011113001003620370,涧河主线站-丰南南收费站37,0,,39.2402,118.105,K156+250,0,,,,,,,,,,,,,0,604107062,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G011113001003620380,涧河主线站-丰南南收费站38,0,,39.2373,118.101,K156+750,0,,,,,,,,,,,,,0,502107107,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G011113001003510360,丰南南收费站-涧河主线站36,0,,39.2412,118.106,K156+220,0,,,,,,,,,,,,,0,520107526,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G011113001003510350,丰南南收费站-涧河主线站35,0,,39.2446,118.109,K155+720,0,,,,,,,,,,,,,0,508107670,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G004515004001220020,内蒙茅荆坝-美林2,0,,41.6062,118.292,K965+820,0,,,,,,,,,,,,,0,520097869,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界入口
,G004515004001220010,内蒙茅荆坝-美林1,0,,41.6071,118.28,K966+600,0,,,,,,,,,,,,,0,505097200,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界入口
,G004515004001210020,美林-内蒙茅荆坝2,0,,41.6066,118.294,K965+750,0,,,,,,,,,,,,,0,40291447,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界出口
,G004515004001210010,美林-内蒙茅荆坝1,0,,41.6071,118.301,K965+100,0,,,,,,,,,,,,,0,500098046,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界出口
,G002264001000320010,毛家沟-隆德下行门架（隆德省界入口）,0,,35.6113,106.113,K1620+730,0,,,,,,,,,,,,,0,69760122,,0,0,64,实体门架,在用,,,宁夏回族自治区,省界收费门架,省界入口
,S002012001000120040,宁河岳龙收费站匝道互通-唐廊省界(河北)天津宁河站收费站4,0,,39.558,117.911,K14+950,0,,,,,,,,,,,,,0,48263643,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界出口
,S002012001000120020,宁河岳龙收费站匝道互通-唐廊省界(河北)天津宁河站收费站2,0,,39.5569,117.905,K15+500,0,,,,,,,,,,,,,0,42723652,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界出口
,S007014057001220010,永和关至乾坤湾景区1,0,,36.8055,110.474,K299+130,0,,,,,,,,,,,,,0,111829950,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界入口
,S007014057001110010,乾坤湾景区至永和关1,0,,36.8056,110.476,K298+988,0,,,,,,,,,,,,,0,111829947,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界出口
,G101313001000110010,冀蒙界至二秦互通1,0,,41.5854,114.987,k1305+970,0,,,,,,,,,,,,,0,3006247,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G101313001000220010,二秦互通至冀蒙界1,0,,41.5803,114.986,k1306+500,0,,,,,,,,,,,,,0,3033614,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G101313001000220020,二秦互通至冀蒙界2,0,,41.5762,114.984,k1307+000,0,,,,,,,,,,,,,0,3033614,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G421552001006520020,赤水收费站（新站）至省界,0,,28.5901,105.723,K294+240,0,,,,,,,,,,,,,0,91551681,,0,0,52,实体门架,在用,,,贵州省,省界收费门架,省界出口
,G421552001006520010,赤水收费站（新站）至省界,0,,28.589,105.724,K293+564,0,,,,,,,,,,,,,0,91551681,,0,0,52,实体门架,在用,,,贵州省,省界收费门架,省界出口
,S003014003000110010,孙启庄至神泉堡1,0,,40.0343,113.95,K1+050,0,,,,,,,,,,,,,0,3293185,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界入口
,S003014003000220010,神泉堡至孙启庄2,0,,40.0334,113.943,K1+630,0,,,,,,,,,,,,,0,3291668,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界出口
,G000337001001220040,德州北枢纽-京台鲁冀门架,0,,37.5032,116.394,K300+300,0,,,,,,,,,,,,,0,109710979,,0,0,37,实体门架,备用,,,山东省,省界收费门架,省界出口
,G000411001001120010,北京琉璃河南站-北京琉璃河站1,0,,39.587,116.05,K43+730,0,,,,,,,,,,,,,0,58061673,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界入口
,G001023001000220020,黑蒙界主线-甘南虚门架,0,,47.9889,123.493,K882+200,0,,,,,,,,,,,,,0,30241285,,0,0,23,实体门架,在用,,,黑龙江省,省界收费门架,省界入口
,G004511002001620010,北京榆垡南站-北京求贤站1,0,,39.5004,116.294,K1351+200,0,,,,,,,,,,,,,0,458475,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界入口
,G000112001010110010,新钟收费站-新钟收费站匝道互通1,0,,39.735,117.56,1,0,,,,,,,,,,,,,0,84043427,,0,0,12,虚拟门架,在用,G000112001010110010,G00011200100201010,天津,路段收费门架,省界入口
,G001812003000110010,荣乌天津主线站01广场-荣乌津晋互通(青泊洼)1,0,,38.9867,117.196,1,0,,,,,,,,,,,,,0,87979311,,0,0,12,虚拟门架,在用,G001812003000110010,G00181200300101010,天津,路段收费门架,省界入口
,G001812003010410010,郭庄子收费站-郭庄子收费站匝道互通1,0,,38.6341,117.227,1,0,,,,,,,,,,,,,0,41673502,,0,0,12,虚拟门架,在用,G001812003010410010,G00181200300501010,天津,路段收费门架,省界入口
,G011112001000420020,永定新河收费站收费站-中心渔港收费站匝道互通2,0,,39.1501,117.803,1,0,,,,,,,,,,,,,0,7373661,,0,0,12,虚拟门架,在用,G011112001000420020,G01111200100301010,天津,路段收费门架,省界入口
,G012112001010210010,邦均收费站-邦均收费站匝道互通1,0,,39.9873,117.307,1,0,,,,,,,,,,,,,0,70754983,,0,0,12,虚拟门架,在用,G012112001010210010,G01211200100301010,天津,路段收费门架,省界入口
,S000112001010210010,田家峪收费站收费站-田家峪收费站匝道互通1,0,,40.0858,117.239,1,0,,,,,,,,,,,,,0,43920230,,0,0,12,虚拟门架,在用,S000112001010210010,S00011200100201020,天津,省界收费门架,省界入口
,S000112001010410010,蓟州收费站收费站-蓟州收费站匝道互通1,0,,40.0298,117.364,1,0,,,,,,,,,,,,,0,41813725,,0,0,12,虚拟门架,在用,S000112001010410010,S00011200100401010,天津,路段收费门架,省界入口
,S000712001000110010,津保天津收费站收费站-津同路收费站匝道互通1,0,,39.2304,117.052,1,0,,,,,,,,,,,,,0,88588712,,0,0,12,虚拟门架,在用,S000712001000110010,S00071200100101010,天津,路段收费门架,省界入口
,S003012001011010010,牛镇收费站-牛镇收费站匝道互通1,0,,39.611,116.888,1,0,,,,,,,,,,,,,0,7836103,,0,0,12,虚拟门架,在用,S003012001011010010,S00301200101101010,天津,路段收费门架,省界入口
,S003012001011110010,高村收费站-高村收费站匝道互通1,0,,39.6319,116.838,1,0,,,,,,,,,,,,,0,19235958,,0,0,12,虚拟门架,在用,S003012001011110010,S00301200101201010,天津,省界收费门架,省界入口
,S005012001000110010,津晋塘沽收费站收费站-长深津晋互通(葛沽)1,0,,38.9672,117.559,1,0,,,,,,,,,,,,,0,40116353,,0,0,12,虚拟门架,在用,S005012001000110010,S00501200100101010,天津,路段收费门架,省界入口
,G031662001000110010,甘陕省界-杨店站1,0,,33.9394,106.416,K0+230,0,,,,,,,,,,,,,0,,,0,0,62,实体门架,停用,,,甘肃,省界收费门架,省界入口
,G031662001000120010,杨店站-甘陕省界1,0,,33.9439,106.411,K0+260,0,,,,,,,,,,,,,0,,,0,0,62,实体门架,停用,,,甘肃,省界收费门架,省界出口
,G761152000508010110,高坎子收费站至中水收费站,0,,27.2228,103.783,1,0,,,,,,,,,,,,,0,37065685,,0,0,52,实体门架,停用,G761152000508010110,G76115200051501010,贵州,省界收费门架,省界出口
,G761152000508020110,中水收费站至高坎子收费站,0,,27.2229,103.783,1,0,,,,,,,,,,,,,0,37065688,,0,0,52,实体门架,停用,G761152000508020110,G76115200051502010,贵州,省界收费门架,省界入口
,G000441001005120020,柏庄互通_京港澳豫冀省界第二排,0,,36.2199,114.399,K484+580,0,,,,,,,,,,,,,0,2616492,,0,0,41,实体门架,在用,,,河南,省界收费门架,省界出口
,G005941001005120020,连霍三淅互通_三淅豫晋界第二排,0,,34.6724,110.956,K875+615,0,,,,,,,,,,,,,0,111079095,,0,0,41,实体门架,在用,,,河南,省界收费门架,省界出口
,G551241006005120020,焦作西_豫晋省界第二排,0,,35.2345,113.151,K45+815,0,,,,,,,,,,,,,0,91241229,,0,0,41,实体门架,在用,,,河南,省界收费门架,省界出口
,S002841006005110020,邵原_济邵豫晋省界第二排,0,,35.1461,112.119,K348+700,0,,,,,,,,,,,,,0,15752949,,0,0,41,实体门架,在用,,,河南,省界收费门架,省界出口
,S003241001005120020,济祁永登互通_永登豫皖界第二排,0,,33.8039,116.422,K448+480,0,,,,,,,,,,,,,0,85342628,,0,0,41,实体门架,在用,,,河南,省界收费门架,省界出口
,S008341005005710020,邓州南构林_豫鄂省界第二排,0,,32.4381,112.116,K1448+635,0,,,,,,,,,,,,,0,3267262,,0,0,41,实体门架,在用,,,河南,省界收费门架,省界出口
,S009541001005120020,庙前互通阳济_济阳豫晋省界第二排,0,,35.0944,112.363,K54+050,0,,,,,,,,,,,,,0,,,0,0,41,实体门架,在用,,,河南,省界收费门架,省界出口
,G000123001000710030,拉林河主线-石家匝道点门架,0,,45.1602,126.142,K1138+950,0,,,,,,,,,,,,,0,35563556,,0,0,23,实体门架,停用,,,黑龙江,省界收费门架,省界入口
,G000123001000710040,拉林河主线-石家匝道点门架,0,,45.1622,126.143,K1139+350,0,,,,,,,,,,,,,0,35563556,,0,0,23,实体门架,停用,,,黑龙江,省界收费门架,省界入口
,G004242001000110020,鄂东-木子店2,0,,31.2276,115.408,K694+950,0,,,,,,,,,,,,,0,3772522,,0,0,42,实体门架,在用,,,湖北,省界收费门架,省界入口
,G004542002002310010,洪港-鄂赣1,0,,29.4958,114.846,K2575+80,0,,,,,,,,,,,,,0,49692658,,0,0,42,实体门架,在用,,,湖北,省界收费门架,省界出口
,G004542002002310020,洪港-鄂赣2,0,,29.503,114.848,K2574+400,0,,,,,,,,,,,,,0,49743537,,0,0,42,实体门架,在用,,,湖北,省界收费门架,省界出口
,G004542002002320010,鄂赣-洪港1,0,,29.4922,114.847,K2575+490,0,,,,,,,,,,,,,0,49692838,,0,0,42,实体门架,在用,,,湖北,省界收费门架,省界入口
,G004542002002320020,鄂赣-洪港2,0,,29.485,114.847,K2576+220,0,,,,,,,,,,,,,0,49692650,,0,0,42,实体门架,在用,,,湖北,省界收费门架,省界入口
,G005642001000120010,枫林-鄂东南1,0,,29.7477,115.407,K566+460,0,,,,,,,,,,,,,0,15014800,,0,0,42,实体门架,在用,,,湖北,省界收费门架,省界出口
,G005642001001510020,北港-鄂湘2,0,,29.2941,113.671,k754+800,0,,,,,,,,,,,,,0,27956605,,0,0,42,实体门架,在用,,,湖北,省界收费门架,省界出口
,G000615010001410020,乌斯太-蒙宁界,0,,39.3919,106.72,1,0,,,,,,,,,,,,,0,13973722,,0,0,15,实体门架,停用,,,内蒙古,省界收费门架,省界出口
,G000615010001420020,蒙宁界-乌斯太,0,,39.3913,106.72,1,0,,,,,,,,,,,,,0,35661438,,0,0,15,实体门架,停用,,,内蒙古,省界收费门架,省界入口
,G181261001000120020,府谷互通立交-府谷主线2,0,,38.9702,110.988,586.1,0,,,,,,,,,,,,,0,86428592,,0,0,61,实体门架,备用,,,陕西,省界收费门架,省界出口
,G000337001000110050,京台鲁冀-德州北枢纽门架,0,,37.5098,116.395,K299+300,0,,,,,,,,,,,,,0,109711006,,0,0,37,实体门架,备用,,,山东,省界收费门架,省界入口
,G000337001000110070,京台鲁冀-德州北枢纽门架,0,,37.5078,116.395,K299+480,0,,,,,,,,,,,,,0,15321070,,0,0,37,实体门架,备用,,,山东,省界收费门架,省界入口
,G000337001001220060,德州北枢纽-京台鲁冀门架,0,,37.5032,116.394,K300+300,0,,,,,,,,,,,,,0,109710979,,0,0,37,实体门架,备用,,,山东,省界收费门架,省界出口
,G000337001001220080,德州北枢纽-京台鲁冀门架,0,,37.5069,116.395,K299+530,0,,,,,,,,,,,,,0,109710978,,0,0,37,实体门架,备用,,,山东,省界收费门架,省界出口
,G000514029000220020,岔口至郝家庄2,0,,38.0444,113.685,K350+100,0,,,,,,,,,,,,,0,57758377,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G000514065001110020,河津西至龙门大桥2,0,,35.5934,110.636,K840+050,0,,,,,,,,,,,,,0,7667453,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G000714081000220020,京乌互通至京乌河北界2,0,,40.6876,114.169,K254+820,0,,,,,,,,,,,,,0,42931384,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G000714081000310020,京乌互通至京乌内蒙界2,0,,40.6894,114.13,K258+400,0,,,,,,,,,,,,,0,42931372,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G001814010000220020,灵丘站至驿马岭站2,0,,39.4574,114.307,K1027+500,0,,,,,,,,,,,,,0,40291427,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G001814011000910020,凤凰城站至二道梁站2,0,,39.7976,112.048,K1267+080,0,,,,,,,,,,,,,0,33955052,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G002014037000220020,阳盂_太旧拆分点至旧关站2,0,,37.7858,113.712,K714+540,0,,,,,,,,,,,,,0,42008259,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G002014042000710020,柳林西至军渡站2,0,,37.4202,110.771,K1042+030,0,,,,,,,,,,,,,0,6196117,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G002214054000220020,左黎长邯互通至东阳关站2,0,,36.5318,113.42,K745+000,0,,,,,,,,,,,,,0,43425654,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G005514004000220020,新荣站至得胜口2,0,,40.3305,113.178,K432+250,0,,,,,,,,,,,,,0,7582038,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G251614048000220020,和顺东站至山西和顺站2,0,,37.124,113.679,K504+290,0,,,,,,,,,,,,,0,58337067,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,S003014003000110020,孙启庄至神泉堡2,0,,40.0343,113.95,K1+580,0,,,,,,,,,,,,,0,3293185,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界入口
,S003014003000220020,神泉堡至孙启庄1,0,,40.0334,113.943,K2+130,0,,,,,,,,,,,,,0,3291668,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,S003014007001310020,右卫站至西口站2,0,,40.1861,112.331,K96+400,0,,,,,,,,,,,,,0,71852341,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,S003614008000220020,广灵至焦山主线2,0,,39.8101,114.36,K3+320,0,,,,,,,,,,,,,0,30412964,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,S004614018000220020,五台山景区站至石咀站1,0,,38.9038,113.739,K274+430,0,,,,,,,,,,,,,0,16801097,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,S005014031001110020,兔坂站至太佳站2,0,,38.034,110.576,K207+426,0,,,,,,,,,,,,,0,502073586,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,S006514081000510010,蟒河收费站至济阳高速拆分点1,0,,35.3219,112.373,K117+776,0,,,,,,,,,,,,,0,,,0,0,14,实体门架,停用,,,山西,省界收费门架,省界出口
,S006514081000510020,蟒河收费站至济阳高速拆分点2,0,,35.3256,112.377,K117+202,0,,,,,,,,,,,,,0,,,0,0,14,实体门架,停用,,,山西,省界收费门架,省界出口
,S006514081000620010,济阳高速拆分点至蟒河收费站1,0,,35.3216,112.373,K117+806,0,,,,,,,,,,,,,0,,,0,0,14,实体门架,停用,,,山西,省界收费门架,省界入口
,S007014057001110020,乾坤湾景区至永和关2,0,,36.8056,110.476,K300+070,0,,,,,,,,,,,,,0,111829947,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,S007614055001110020,虹霓峡收费站至虹梯关站2,0,,36.2452,113.659,K6+210,0,,,,,,,,,,,,,0,90523660,,0,0,14,实体门架,在用,,,山西,省界收费门架,省界出口
,G501251001000610020,达万四川站-达万讲治站门架,0,,31.0513,107.965,k174+175,0,,,,,,,,,,,,,0,30216352,,0,0,51,实体门架,在用,,,四川,省界收费门架,省界入口
,G601144001023010020,梅岭收费站至梅关主线门架,0,,25.302,114.362,K486+100,0,,,,,,,,,,,,,0,15221326,,0,0,44,实体门架,在用,,,广东,省界收费门架,省界出口
,G601144001025020020,梅关主线至梅岭收费站门架,0,,25.3026,114.361,K485+350,0,,,,,,,,,,,,,0,1207206,,0,0,44,实体门架,在用,,,广东,省界收费门架,省界入口
,G421552001006510010,省界至赤水收费站（新站）,0,,28.5904,105.722,K294+240,0,,,,,,,,,,,,,0,39904485,,0,0,52,实体门架,在用,,,贵州,省界收费门架,省界入口
,G000122003001510020,拉林河收费站至蔡家沟互通门架2,0,,45.1283,126.129,K1134+740,0,,,,,,,,,,,,,0,5917315,,0,0,22,实体门架,在用,,,吉林,省界收费门架,省界入口
,G000122003001520010,蔡家沟互通至拉林河收费站门架1,0,,45.1281,126.129,0,0,,,,,,,,,,,,,0,5917314,,0,0,22,实体门架,停用,,,吉林,省界收费门架,省界出口
,G000122003001520020,蔡家沟互通至拉林河收费站门架2,0,,45.1281,126.129,0,0,,,,,,,,,,,,,0,5917314,,0,0,22,实体门架,停用,,,吉林,省界收费门架,省界出口
,G032137009001110100,龙王庙-巨单鲁皖门架,0,,34.6687,116.23,K429+315,0,,,,,,,,,,,,,0,,,0,0,37,实体门架,在用,,,山东,省界收费门架,省界出口
